 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK    RgDry    RgWet      Sg         Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
15037.6   50  1.3838  0.335E+00  0.80642  1.20869    0.60  0.001683  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000 -0.000 -0.000 -0.000 -0.000
13157.9   50  1.3430  0.275E+00  0.80642  1.20869    0.60  0.001626  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000 -0.000 -0.000 -0.000  0.000
11111.1   50  1.3450  0.241E+00  0.80642  1.20869    0.60  0.001684  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
 9708.7   50  1.4557  0.295E+00  0.80642  1.20869    0.60  0.002177  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 8849.6   50  1.3928  0.280E+00  0.80642  1.20869    0.60  0.002375  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 7782.1   50  1.2406  0.173E+00  0.80642  1.20869    0.60  0.001846  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 6968.6   50  1.2906  0.631E-01  0.80642  1.20869    0.60  0.000728  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000  0.000
 6097.6   50  1.3559  0.131E+00  0.80642  1.20869    0.60  0.001654  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 5154.6   50  1.3318  0.514E-01  0.80642  1.20869    0.60  0.000780  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 4618.9   50  1.3484  0.517E-01  0.80642  1.20869    0.60  0.000866  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 4319.7   50  1.3538  0.504E-01  0.80642  1.20869    0.60  0.000900  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 4016.1   50  1.3622  0.480E-01  0.80642  1.20869    0.60  0.000916  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 3418.8   50  1.3941  0.689E-01  0.80642  1.20869    0.60  0.001511  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 3444.7   50  1.3926  0.668E-01  0.80642  1.20869    0.60  0.001456  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
 2777.0   50  1.2890  0.162E+00  0.80642  1.20869    0.60  0.004698  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 2320.2   50  1.3070  0.294E-01  0.80642  1.20869    0.60  0.001008  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
 2044.2   50  1.3314  0.264E-02  0.80642  1.20869    0.60  0.000101  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 1778.4   50  1.3412  0.901E-03  0.80642  1.20869    0.60  0.000039  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 1455.2   50  1.3511  0.321E-03  0.80642  1.20869    0.60  0.000017  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 1270.3   50  1.3546  0.500E-04  0.80642  1.20869    0.60  0.000003  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
  944.3   50  1.3623  0.524E-05  0.80642  1.20869    0.60  0.000000  0.990  1.209  0.006  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
  693.5   50  1.3660  0.264E-07  0.80642  1.20869    0.60  0.000000  0.990  1.209  0.752  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  527.1   50  1.3684  0.384E-08  0.80642  1.20869    0.60  0.000000  0.990  1.209  0.980  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  399.8   50  1.3750  0.477E-08  0.80642  1.20869    0.60  0.000000  0.990  1.209  0.989  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  329.1   50  1.3855  0.958E-08  0.80642  1.20869    0.60  0.000000  0.990  1.209  0.989  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
  229.8   50  1.4079  0.267E-07  0.80642  1.20869    0.60  0.000001  0.990  1.209  0.990  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
 7082.2   50  1.2833  0.716E-01  0.80642  1.20869    0.60  0.000816  0.990  1.209  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  300.0   70  1.3800  0.144E-07  0.80642  1.34841    0.60  0.000001  0.990  1.348  0.990  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
  400.0   70  1.3650  0.397E-08  0.80642  1.34841    0.60  0.000000  0.990  1.348  0.993  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  440.0   70  1.3624  0.332E-08  0.80642  1.34841    0.60  0.000000  0.990  1.348  0.992  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
  500.0   70  1.3600  0.333E-08  0.80642  1.34841    0.60  0.000000  0.990  1.348  0.989  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  550.0   70  1.3580  0.404E-08  0.80642  1.34841    0.60  0.000000  0.990  1.348  0.981  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
  600.0   70  1.3570  0.119E-07  0.80642  1.34841    0.60  0.000000  0.990  1.348  0.932  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  675.0   70  1.3560  0.216E-07  0.80642  1.34841    0.60  0.000000  0.990  1.348  0.841  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  800.0   70  1.3540  0.115E-06  0.80642  1.34841    0.60  0.000000  0.990  1.348  0.370  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  870.0   70  1.3532  0.114E-05  0.80642  1.34841    0.60  0.000000  0.990  1.348  0.044  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 1000.0   70  1.3520  0.254E-05  0.80642  1.34841    0.60  0.000000  0.990  1.348  0.013  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 1020.0   70  1.3517  0.526E-05  0.80642  1.34841    0.60  0.000001  0.990  1.348  0.006  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
55555.6   70  1.6270  0.298E+00  0.80642  1.34841    0.60  0.000467  0.990  1.348  0.000  0.000  1.000  0.000  0.200  0.000 -0.000  0.000 -0.000 -0.000
23529.4   70  1.6203  0.274E+00  0.80642  1.34841    0.60  0.001020  0.990  1.348  0.000  0.000  1.000  0.000  0.200  0.000 -0.000 -0.000  0.000 -0.000
17699.1   70  1.5353  0.378E+00  0.80642  1.34841    0.60  0.001993  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000 -0.000  0.000 -0.000 -0.000
15037.6   70  1.3536  0.353E+00  0.80642  1.34841    0.60  0.002517  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000 -0.000  0.000 -0.000  0.000
13157.9   70  1.2917  0.287E+00  0.80642  1.34841    0.60  0.002440  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
11111.1   70  1.2908  0.204E+00  0.80642  1.34841    0.60  0.002052  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000  0.000
 9708.7   70  1.3956  0.228E+00  0.80642  1.34841    0.60  0.002443  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
 8849.6   70  1.3591  0.214E+00  0.80642  1.34841    0.60  0.002581  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 7782.1   70  1.2562  0.136E+00  0.80642  1.34841    0.60  0.001994  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000 -0.000
 6968.6   70  1.2953  0.528E-01  0.80642  1.34841    0.60  0.000843  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
 6097.6   70  1.3446  0.123E+00  0.80642  1.34841    0.60  0.002173  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 5154.6   70  1.3303  0.384E-01  0.80642  1.34841    0.60  0.000810  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000 -0.000
 4618.9   70  1.3433  0.418E-01  0.80642  1.34841    0.60  0.000976  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 4319.7   70  1.3497  0.392E-01  0.80642  1.34841    0.60  0.000974  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000  0.000
 4016.1   70  1.3592  0.362E-01  0.80642  1.34841    0.60  0.000961  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 3418.8   70  1.3998  0.552E-01  0.80642  1.34841    0.60  0.001674  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 3444.7   70  1.3973  0.528E-01  0.80642  1.34841    0.60  0.001592  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 2777.0   70  1.2863  0.179E+00  0.80642  1.34841    0.60  0.007222  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 2320.2   70  1.2984  0.333E-01  0.80642  1.34841    0.60  0.001593  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 2044.2   70  1.3233  0.314E-02  0.80642  1.34841    0.60  0.000168  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
 1778.4   70  1.3332  0.945E-03  0.80642  1.34841    0.60  0.000058  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 1455.2   70  1.3429  0.350E-03  0.80642  1.34841    0.60  0.000026  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 1270.3   70  1.3456  0.549E-04  0.80642  1.34841    0.60  0.000005  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  944.3   70  1.3527  0.578E-05  0.80642  1.34841    0.60  0.000001  0.990  1.348  0.007  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  693.5   70  1.3560  0.276E-07  0.80642  1.34841    0.60  0.000000  0.990  1.348  0.792  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
  527.1   70  1.3588  0.296E-08  0.80642  1.34841    0.60  0.000000  0.990  1.348  0.988  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
  399.8   70  1.3650  0.398E-08  0.80642  1.34841    0.60  0.000000  0.990  1.348  0.993  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  329.1   70  1.3740  0.948E-08  0.80642  1.34841    0.60  0.000000  0.990  1.348  0.991  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  229.8   70  1.3960  0.293E-07  0.80642  1.34841    0.60  0.000002  0.990  1.348  0.992  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
 7082.2   70  1.2907  0.599E-01  0.80642  1.34841    0.60  0.000944  0.990  1.348  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
  300.0   80  1.3740  0.148E-07  0.80642  1.44968    0.60  0.000001  0.990  1.450  0.992  0.000  1.000  0.001  0.500  0.000  0.000  0.000  0.000 -0.000
  400.0   80  1.3600  0.352E-08  0.80642  1.44968    0.60  0.000000  0.990  1.450  0.995  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  440.0   80  1.3566  0.283E-08  0.80642  1.44968    0.60  0.000000  0.990  1.450  0.995  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  500.0   80  1.3550  0.284E-08  0.80642  1.44968    0.60  0.000000  0.990  1.450  0.992  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  550.0   80  1.3530  0.360E-08  0.80642  1.44968    0.60  0.000000  0.990  1.450  0.986  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  600.0   80  1.3520  0.117E-07  0.80642  1.44968    0.60  0.000000  0.990  1.450  0.944  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  675.0   80  1.3510  0.220E-07  0.80642  1.44968    0.60  0.000000  0.990  1.450  0.862  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
  800.0   80  1.3490  0.117E-06  0.80642  1.44968    0.60  0.000000  0.990  1.450  0.411  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
  870.0   80  1.3483  0.121E-05  0.80642  1.44968    0.60  0.000000  0.990  1.450  0.050  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 1000.0   80  1.3460  0.261E-05  0.80642  1.44968    0.60  0.000000  0.990  1.450  0.016  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
 1020.0   80  1.3455  0.566E-05  0.80642  1.44968    0.60  0.000001  0.990  1.450  0.007  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
55555.6   80  1.6070  0.306E+00  0.80642  1.44968    0.60  0.000605  0.990  1.450  0.000 -0.000  1.000 -0.000  0.200  0.000 -0.000  0.000  0.000 -0.000
23529.4   80  1.5988  0.294E+00  0.80642  1.44968    0.60  0.001382  0.990  1.450  0.000  0.000  1.000  0.000  0.200  0.000 -0.000 -0.000  0.000  0.000
17699.1   80  1.5084  0.388E+00  0.80642  1.44968    0.60  0.002596  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000 -0.000 -0.000 -0.000  0.000
15037.6   80  1.3358  0.364E+00  0.80642  1.44968    0.60  0.003268  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000  0.000
13157.9   80  1.2627  0.292E+00  0.80642  1.44968    0.60  0.003145  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000  0.000
11111.1   80  1.2605  0.184E+00  0.80642  1.44968    0.60  0.002344  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 9708.7   80  1.3607  0.189E+00  0.80642  1.44968    0.60  0.002579  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000  0.000 -0.000
 8849.6   80  1.3393  0.177E+00  0.80642  1.44968    0.60  0.002689  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 7782.1   80  1.2658  0.114E+00  0.80642  1.44968    0.60  0.002064  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 6968.6   80  1.2973  0.470E-01  0.80642  1.44968    0.60  0.000931  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000  0.000
 6097.6   80  1.3384  0.119E+00  0.80642  1.44968    0.60  0.002624  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000  0.000 -0.000
 5154.6   80  1.3291  0.312E-01  0.80642  1.44968    0.60  0.000818  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
 4618.9   80  1.3403  0.363E-01  0.80642  1.44968    0.60  0.001055  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 4319.7   80  1.3468  0.330E-01  0.80642  1.44968    0.60  0.001021  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 4016.1   80  1.3572  0.295E-01  0.80642  1.44968    0.60  0.000975  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 3418.8   80  1.4029  0.476E-01  0.80642  1.44968    0.60  0.001790  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 3444.7   80  1.3996  0.449E-01  0.80642  1.44968    0.60  0.001680  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000 -0.000 -0.000 -0.000
 2777.0   80  1.2844  0.189E+00  0.80642  1.44968    0.60  0.009489  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 2320.2   80  1.2933  0.355E-01  0.80642  1.44968    0.60  0.002118  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000 -0.000
 2044.2   80  1.3192  0.342E-02  0.80642  1.44968    0.60  0.000228  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
 1778.4   80  1.3292  0.970E-03  0.80642  1.44968    0.60  0.000074  0.990  1.450  0.000  0.000  1.000  0.000  0.500  0.000  0.000  0.000 -0.000  0.000
