1.020000000000000000e+03,0.000000000000000000e+00,1.332589999999999941e+00,0.000000000000000000e+00,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00
5.555559999999999854e+04,0.000000000000000000e+00,1.168400000000000105e+00,2.582499999999999796e-01,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00
2.352940000000000146e+04,0.000000000000000000e+00,1.168400000000000105e+00,2.582499999999999796e-01,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00
1.769909999999999854e+04,0.000000000000000000e+00,1.168400000000000105e+00,2.582499999999999796e-01,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00
1.503760000000000036e+04,0.000000000000000000e+00,1.168400000000000105e+00,2.582499999999999796e-01,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00
1.315789999999999964e+04,0.000000000000000000e+00,1.168400000000000105e+00,2.582499999999999796e-01,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00
1.111110000000000036e+04,0.000000000000000000e+00,1.179629999999999956e+00,1.636200000000000154e-01,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00
9.708700000000000728e+03,0.000000000000000000e+00,1.315879999999999939e+00,1.028300000000000047e-01,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00
8.849600000000000364e+03,0.000000000000000000e+00,1.278690000000000104e+00,1.487700000000000133e-01,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00
7.782100000000000364e+03,0.000000000000000000e+00,1.299099999999999921e+00,6.547999999999999654e-02,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00
6.968600000000000364e+03,0.000000000000000000e+00,1.331090000000000106e+00,5.546000000000000235e-02,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00
6.097600000000000364e+03,0.000000000000000000e+00,1.353329999999999922e+00,1.194100000000000023e-01,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00,3.942248699999999781e-04,4.961000000000000782e-04,6.251000000000000697e-04,7.875000000000000056e-04,9.922000000000001565e-04,1.250100000000000083e-03,1.575000000000000011e-03,1.984400000000000313e-03,2.500200000000000165e-03,3.150099999999999862e-03,3.968900000000000032e-03,5.000400000000000331e-03,6.300199999999999724e-03,7.937699999999998923e-03,1.000090000000000007e-02,1.260029999999999831e-02,1.587539999999999785e-02,2.000180000000000013e-02,2.520060000000000008e-02,3.175080000000000263e-02,4.000349999999999739e-02,5.040130000000000304e-02,6.350159999999999139e-02,8.000700000000000867e-02,1.008026000000000061e-01,1.270033000000000134e-01,1.600141000000000202e-01,2.016051000000000093e-01,2.540065000000000239e-01,3.200282000000000404e-01,4.032103000000000215e-01,5.080130999999999952e-01,6.400564000000000808e-01,8.064206000000000429e-01,1.016026300000000049e+00,1.280112899999999998e+00,1.612841100000000027e+00,2.032052500000000261e+00,2.560225700000000160e+00,3.225682299999999447e+00
